;url;Jahr;Laenge;Motor;Liegeplatz;Rumpfmaterial;YW#;Preis_String;Preis;Waehrung;Versteuert;Reserviert;Preis_Updates;Preis_Entwicklung;Preis_Ent_Datum;Datum_Ersterfassung;Datum_Letztes_Update;Alter_Anzeige
0;https://www.yachtworld.de/Boote/1925/custom-galeasse-3222289/;1925;25;einmotorig / diesel;North Germany, Deutschland;Stahl;36424-3222289;EUR70,000;70000,0;euro;;Nein;0;70000.0,;;2021-04-01;;
1;https://www.yachtworld.de/Boote/1983/custom-ferro-cement-ketch-3726479/;1983;23;  /;Honolulu, HI;Ferro-Zement;80163-3726479;US$79,500 (EUR67,792);67792,0;euro;;Nein;0;67792.0,;;2021-04-01;;
2;https://www.yachtworld.de/Boote/1972/custom-motor-sailing-yacht-santa-marina--2183958/;1972;23;einmotorig / diesel;Varna, Bulgarien;Holz;77410-2183958;EUR49,900 Nicht versteuertReserviert;49900,0;euro;Nein;Ja;0;49900.0,;;2021-04-01;;
3;https://www.yachtworld.de/Boote/1964/sangermani-l-giles-design-3594199/;1964;20;einmotorig / diesel;La Spezia, Italien;Holz;81970-3594199;EUR45,000;45000,0;euro;;Nein;0;45000.0,;;2021-04-01;;
4;https://www.yachtworld.de/Boote/1927/ketch-gaff-j-cristoffersen-3685516/;1927;18;einmotorig / diesel;Mare Adriatico, Italien;Anderes;75232-3685516;EUR70,000 Versteuert;70000,0;euro;Ja;Nein;0;70000.0,;;2021-04-01;;
5;https://www.yachtworld.de/Boote/1931/alden-yawl-2397538/;1931;17;einmotorig / diesel;Alameda, CA;Holz;1542-2397538;US$75,000 (EUR63,955);63955,0;euro;;Nein;0;63955.0,;;2021-04-01;;
6;https://www.yachtworld.de/Boote/1979/camper-nicholson-ketch-sloop-16-9m-3006225/;1979;17;  /;Istria, Kroatien;GFK (Fiberglas);72731-3006225;EUR55,000 Versteuert;55000,0;euro;Ja;Nein;0;55000.0,;;2021-04-01;;
7;https://www.yachtworld.de/Boote/1963/custom-bill-tripp-classic-yawl-3191967/;1963;17;einmotorig / diesel;Virgin Gorda, Britische Jungferninseln;Holz;76847-3191967;US$79,950 (EUR68,176);68176,0;euro;;Nein;0;68176.0,;;2021-04-01;;
8;https://www.yachtworld.de/Boote/1905/tjalk-wildschut-3111690/;1905;16;einmotorig / diesel;Katwoude, Niederlande;Stahl;1323-3111690;EUR65,000;65000,0;euro;;Nein;0;65000.0,;;2021-04-01;;
9;https://www.yachtworld.de/Boote/1973/mull-54-3656841/;1973;16;einmotorig / diesel;Bay City, MI;Aluminium;35624-3656841;US$60,000 (EUR51,164);51164,0;euro;;Nein;0;51164.0,;;2021-04-01;;
10;https://www.yachtworld.de/Boote/1989/bruce-roberts-custom-3560009/;1989;16;einmotorig / diesel;Georgetown, Bahamas;GFK (Fiberglas);1549-3560009;US$47,500 (EUR40,505);40505,0;euro;;Nein;0;40505.0,;;2021-04-01;;
11;https://www.yachtworld.de/Boote/1978/sailboat-cantiere-boretto-3603635/;1978;16;  /;Leros, Griechenland;Stahl;81216-3603635;EUR70,000;70000,0;euro;;Nein;0;70000.0,;;2021-04-01;;
12;https://www.yachtworld.de/Boote/1972/van-dam-trewes-47-ketch-3118107/;1972;16;einmotorig / diesel;Ta'Xbiex, Malta;Stahl;80115-3118107;EUR65,000 Versteuert;65000,0;euro;Ja;Nein;0;65000.0,;;2021-04-01;;
13;https://www.yachtworld.de/Boote/1983/jeanneau-trinidad-custom-52-3810320/;1983;16;einmotorig / diesel;Roma, Lazio, Italien;GFK (Fiberglas);75232-3810320;EUR64,000;64000,0;euro;;Nein;0;64000.0,;;2021-04-01;;
14;https://www.yachtworld.de/Boote/1987/beneteau-idylle-3649407/;1987;16;einmotorig / diesel;Chaguaramas, Trinidad und Tobago;GFK (Fiberglas);39304-3649407;US$75,000 (EUR63,955)Reserviert;63955,0;euro;;Ja;0;63955.0,;;2021-04-01;;
15;https://www.yachtworld.de/Boote/1983/wasa-atlantic-51-3717032/;1983;16;einmotorig / diesel;Solomons, MD;GFK (Fiberglas);1925-3717032;US$57,000 (EUR48,606);48606,0;euro;;Nein;0;48606.0,;;2021-04-01;;
16;https://www.yachtworld.de/Boote/1975/miller-51ft-motorsailer-3816388/;1975;16;einmotorig / diesel;Dumbarton, West Dunbartonshire, Großbritannien;Holz;35144-3816388;£58,000 Versteuert (EUR68,169);68169,0;euro;Ja;Nein;0;68169.0,;;2021-04-01;;
17;https://www.yachtworld.de/Boote/1987/gulfstar-sloop-3562842/;1987;15;einmotorig / diesel;East Hampton, NY;GFK (Fiberglas);77126-3562842;US$79,000 (EUR67,366);67366,0;euro;;Nein;0;67366.0,;;2021-04-01;;
18;https://www.yachtworld.de/Boote/1986/horton-gaff-yawl-3039602/;1986;15;einmotorig / diesel;Irland;GFK (Fiberglas);80134-3039602;EUR57,000 Nicht versteuert;57000,0;euro;Nein;Nein;0;57000.0,;;2021-04-01;;
19;https://www.yachtworld.de/Boote/1987/nelson-marek-50-3581517/;1987;15;einmotorig / diesel;Bayfield, WI;GFK (Fiberglas);76883-3581517;US$69,000 (EUR58,839);58839,0;euro;;Nein;0;58839.0,;;2021-04-01;;
20;https://www.yachtworld.de/Boote/1976/plaver-sciarelli-50-schooner-3712224/;1976;15;einmotorig / diesel;Lefkas, Griechenland;GFK (Fiberglas);42024-3712224;EUR65,000;65000,0;euro;;Nein;0;65000.0,;;2021-04-01;;
21;https://www.yachtworld.de/Boote/1984/schooner-steel-3659157/;1984;15;einmotorig / diesel;Tahiti, Französisch Polynesien;Stahl;77061-3659157;EUR41,500 Versteuert;41500,0;euro;Ja;Nein;0;41500.0,;;2021-04-01;;
22;https://www.yachtworld.de/Boote/1989/x-yachts-50-one-off-x-yachts-3811662/;1989;15;einmotorig / diesel;Trieste, Adria, Italien;Verbund;55309-3811662;EUR60,000;60000,0;euro;;Nein;0;60000.0,;;2021-04-01;;
23;https://www.yachtworld.de/Boote/2010/beneteau-america-oceanis-50-3496851/;2010;15;einmotorig / diesel;Pointe-à-Pitre, Guadeloupe;GFK (Fiberglas);80095-3496851;EUR45,000;45000,0;euro;;Nein;0;45000.0,;;2021-04-01;;
24;https://www.yachtworld.de/Boote/1976/custom-ambrosi-sciarrelli-50-3737624/;1976;15;einmotorig / diesel;Fiumicino, Lazio, Italien;GFK (Fiberglas);75232-3737624;EUR70,000 Versteuert;70000,0;euro;Ja;Nein;0;70000.0,;;2021-04-01;;
25;https://www.yachtworld.de/Boote/2003/bavaria-49-new-engine-3730782/;2003;15;  /;Split, Kroatien;GFK (Fiberglas);72731-3730782;EUR69,800Reserviert;69800,0;euro;;Ja;0;69800.0,;;2021-04-01;;
26;https://www.yachtworld.de/Boote/1982/custom-kenny-powell-schooner-3815467/;1982;15;einmotorig / diesel;Bridgewater, NS;Holz;82516-3815467;Can$75,000 (EUR50,902);50902,0;euro;;Nein;0;50902.0,;;2021-04-01;;
27;https://www.yachtworld.de/Boote/1982/newick-48-3737827/;1982;15;  /;Raiatea, Französisch Polynesien;Verbund;80660-3737827;EUR40,000;40000,0;euro;;Nein;0;40000.0,;;2021-04-01;;
28;https://www.yachtworld.de/Boote/1983/hartley-fijian-cutter-49-3025534/;1983;15;einmotorig / diesel;Limburg, Niederlande;Ferro-Zement;75726-3025534;EUR49,500 Versteuert;49500,0;euro;Ja;Nein;0;49500.0,;;2021-04-01;;
29;https://www.yachtworld.de/Boote/2017/homemade-chinese-junk-3072785/;2017;15;einmotorig / diesel;Irvington, AL;Stahl;13304-3072785;US$59,000 (EUR50,311);50311,0;euro;;Nein;0;50311.0,;;2021-04-01;;
30;https://www.yachtworld.de/Boote/1971/hughes-northstar-48-3717870/;1971;15;einmotorig / diesel;Midland, ON;GFK (Fiberglas);81124-3717870;Can$87,500 (EUR59,385);59385,0;euro;;Nein;0;59385.0,;;2021-04-01;;
31;https://www.yachtworld.de/Boote/1996/tillotson-pearson-one-design-48-3663677/;1996;15;einmotorig / diesel;Newport Beach , CA;Verbund;81116-3663677;US$72,200 Nicht versteuert (EUR61,567);61567,0;euro;Nein;Nein;0;61567.0,;;2021-04-01;;
32;https://www.yachtworld.de/Boote/1988/nelson-48-3818221/;1988;15;einmotorig / diesel;Siracusa, Italien;GFK (Fiberglas);82284-3818221;EUR68,000 Versteuert;68000,0;euro;Ja;Nein;0;68000.0,;;2021-04-01;;
33;https://www.yachtworld.de/Boote/1953/laurent-giles-48-3195549/;1953;15;  /;Spanien;Holz;52810-3195549;EUR69,000 Versteuert;69000,0;euro;Ja;Nein;0;69000.0,;;2021-04-01;;
34;https://www.yachtworld.de/Boote/2005/poncin-harmony-47-3091834/;2005;14;einmotorig / diesel;Griechenland;GFK (Fiberglas);78466-3091834;EUR65,000 Nicht versteuert;65000,0;euro;Nein;Nein;0;65000.0,;;2021-04-01;;
35;https://www.yachtworld.de/Boote/1973/cheoy-lee-offshore-3656088/;1973;14;einmotorig / diesel;Oxnard, CA;GFK (Fiberglas);1748-3656088;US$79,000 (EUR67,366);67366,0;euro;;Nein;0;67366.0,;;2021-04-01;;
36;https://www.yachtworld.de/Boote/1960/frans-maas-lefevre-holland-one-off-custom-47-steel--3044711/;1960;14;einmotorig / diesel;Beverly, MA;Stahl;1424-3044711;US$64,900 (EUR55,342);55342,0;euro;;Nein;0;55342.0,;;2021-04-01;;
37;https://www.yachtworld.de/Boote/1992/tripp-tripp-47-3182338/;1992;14;einmotorig / diesel;MI, Vereinigte Staaten;GFK (Fiberglas);80242-3182338;US$65,000 (EUR55,428)Reserviert;55428,0;euro;;Ja;0;55428.0,;;2021-04-01;;
38;https://www.yachtworld.de/Boote/2002/beneteau-first-31-7-3727565/;2002;31;einmotorig / diesel;Dublin, Irland;GFK (Fiberglas);82003-3727565;EUR40,000 Versteuert;40000,0;euro;Ja;Nein;0;40000.0,;;2021-04-01;;
39;https://www.yachtworld.de/Boote/1990/schooner-chapelle-pinky-3225140/;1990;18;einmotorig / diesel;Olympia, WA;Holz;76619-3225140;US$49,900 (EUR42,551);42551,0;euro;;Nein;0;42551.0,;;2021-04-01;;
40;https://www.yachtworld.de/Boote/1979/bruce-roberts-56-3246350/;1979;17;einmotorig / diesel;LANGKAWI, Malaysia;GFK (Fiberglas);78000-3246350;US$65,000 Versteuert (EUR55,428);55428,0;euro;Ja;Nein;0;55428.0,;;2021-04-01;;
41;https://www.yachtworld.de/Boote/1968/morgan-2942746/;1968;16;einmotorig / diesel;Ventura, CA;GFK (Fiberglas);14224-2942746;US$57,500 (EUR49,032);49032,0;euro;;Nein;0;49032.0,;;2021-04-01;;
42;https://www.yachtworld.de/Boote/1989/csy-yachts-endeavour-51-3734065/;1989;16;einmotorig / diesel;St Maarten (Dutch Side), Niederländische Antillen;GFK (Fiberglas);82318-3734065;US$59,000 (EUR50,311);50311,0;euro;;Nein;0;50311.0,;;2021-04-01;;
43;https://www.yachtworld.de/Boote/2019/custom-cutter-3546160/;2019;15;einmotorig / diesel;Tarzana, CA;Stahl;79847-3546160;US$79,900 (EUR68,133);68133,0;euro;;Nein;0;68133.0,;;2021-04-01;;
44;https://www.yachtworld.de/Boote/1990/custom-sail-50ft-3505119/;1990;15;einmotorig / diesel;Port Dickson, Malaysia;Stahl;20864-3505119;US$79,800 (EUR68,048);68048,0;euro;;Nein;0;68048.0,;;2021-04-01;;
45;https://www.yachtworld.de/Boote/1973/hudson-force-3734071/;1973;15;einmotorig / diesel;San Diego, CA;GFK (Fiberglas);80980-3734071;US$69,900 (EUR59,606);59606,0;euro;;Nein;0;59606.0,;;2021-04-01;;
46;https://www.yachtworld.de/Boote/1989/jeanneau-sun-kiss-47-3617475/;1989;15;einmotorig / Anderer Treibstoff;Var, France, Frankreich;GFK (Fiberglas);66231-3617475;EUR65,000Reserviert;65000,0;euro;;Ja;0;65000.0,;;2021-04-01;;
47;https://www.yachtworld.de/Boote/1980/transpacific-marine-transpac-49-3498577/;1980;15;einmotorig / diesel;Seattle, WA;GFK (Fiberglas);1295-3498577;US$75,000 (EUR63,955);63955,0;euro;;Nein;0;63955.0,;;2021-04-01;;
48;https://www.yachtworld.de/Boote/1980/cheoy-lee-offshore-ketch-3814883/;1980;15;einmotorig / diesel;Johns Island, SC;GFK (Fiberglas);18824-3814883;US$75,000 (EUR63,955)Reserviert;63955,0;euro;;Ja;0;63955.0,;;2021-04-01;;
49;https://www.yachtworld.de/Boote/1928/anker-jensen-racing-3609162/;1928;14;einmotorig / diesel;Long Beach, CA;Holz;64851-3609162;US$70,000 (EUR59,691);59691,0;euro;;Nein;0;59691.0,;;2021-04-01;;
50;https://www.yachtworld.de/Boote/1987/grand-soleil-46-3659207/;1987;14;einmotorig / diesel;Emilia Romagna, Italien;GFK (Fiberglas);74817-3659207;EUR68,000;68000,0;euro;;Nein;0;68000.0,;;2021-04-01;;
51;https://www.yachtworld.de/Boote/1992/beneteau-first-45f5-3748551/;1992;14;einmotorig / diesel;Athens, Griechenland;GFK (Fiberglas);81503-3748551;EUR58,000 Nicht versteuert;58000,0;euro;Nein;Nein;0;58000.0,;;2021-04-01;;
52;https://www.yachtworld.de/Boote/1980/custom-formosa-boat-46-cutter-3673156/;1980;14;einmotorig / Anderer Treibstoff;Balearic Islands, Spanien;Anderes;75488-3673156;EUR47,000;47000,0;euro;;Nein;0;47000.0,;;2021-04-01;;
53;https://www.yachtworld.de/Boote/1989/conrad-1420-3685477/;1989;14;einmotorig / diesel;Fiumicino, Lazio, Italien;GFK (Fiberglas);75232-3685477;EUR69,000 Versteuert;69000,0;euro;Ja;Nein;0;69000.0,;;2021-04-01;;
54;https://www.yachtworld.de/Boote/1998/jeanneau-sun-odyssey-45-2-3802671/;1998;14;einmotorig / diesel;Athens, Griechenland;GFK (Fiberglas);78466-3802671;EUR63,000 Nicht versteuert;63000,0;euro;Nein;Nein;0;63000.0,;;2021-04-01;;
55;https://www.yachtworld.de/Boote/1980/amel-maramu-46-3609037/;1980;14;  /;Ionion Sea, Griechenland;GFK (Fiberglas);72731-3609037;EUR41,000 VersteuertReserviert;41000,0;euro;Ja;Ja;0;41000.0,;;2021-04-01;;
56;https://www.yachtworld.de/Boote/2005/bavaria-cruiser-46-3751812/;2005;14;  /;Upon request, Kroatien;GFK (Fiberglas);72731-3751812;EUR70,000Reserviert;70000,0;euro;;Ja;0;70000.0,;;2021-04-01;;
57;https://www.yachtworld.de/Boote/2005/bavaria-cruiser-46-3229192/;2005;14;  /;Dalmatia, Kroatien;GFK (Fiberglas);72731-3229192;EUR69,800Reserviert;69800,0;euro;;Ja;0;69800.0,;;2021-04-01;;
58;https://www.yachtworld.de/Boote/1974/cal-2-46-centre-cockpit-3567761/;1974;14;einmotorig / diesel;North Sydney, NS;GFK (Fiberglas);1408-3567761;Can$85,900 (EUR58,299);58299,0;euro;;Nein;0;58299.0,;;2021-04-01;;
59;https://www.yachtworld.de/Boote/1999/dufour-45-classic-3172567/;1999;14;einmotorig / diesel;Lisbon, Portugal;GFK (Fiberglas);74461-3172567;EUR65,000 Versteuert;65000,0;euro;Ja;Nein;0;65000.0,;;2021-04-01;;
60;https://www.yachtworld.de/Boote/1977/formosa-46-3534657/;1977;14;einmotorig / diesel;Leros, Griechenland;GFK (Fiberglas);42024-3534657;EUR69,500;69500,0;euro;;Nein;0;69500.0,;;2021-04-01;;
61;https://www.yachtworld.de/Boote/1985/herreshoff-goldenball-leeboard-ketch-3225708/;1985;14;zweimotorig / diesel;Pine Island, FL;Verbund;77675-3225708;US$79,000 (EUR67,366);67366,0;euro;;Nein;0;67366.0,;;2021-04-01;;
62;https://www.yachtworld.de/Boote/1988/hunter-45-3714726/;1988;14;  /;Saint Clair Shores, MI;GFK (Fiberglas);1934-3714726;US$69,700 (EUR59,435);59435,0;euro;;Nein;0;59435.0,;;2021-04-01;;
63;https://www.yachtworld.de/Boote/1989/ketch-mccurby-rhodes-design-ketch-rig-3502680/;1989;14;einmotorig / diesel;Charlotte Amalie, Amerikanische Jungferninseln;Aluminium;78828-3502680;US$66,000 (EUR56,280);56280,0;euro;;Nein;0;56280.0,;;2021-04-01;;
64;https://www.yachtworld.de/Boote/1998/beneteau-oceanis-461-2726142/;1998;14;einmotorig / diesel;Athens, Griechenland;GFK (Fiberglas);78466-2726142;EUR65,000 Nicht versteuert;65000,0;euro;Nein;Nein;0;65000.0,;;2021-04-01;;
65;https://www.yachtworld.de/Boote/1890/botter-former-inspection-government-2672971/;1890;14;einmotorig / Anderer Treibstoff;Niederlande;Holz;75256-2672971;EUR55,000;55000,0;euro;;Nein;0;55000.0,;;2021-04-01;;
66;https://www.yachtworld.de/Boote/1980/custom-classic-wooden-sloop--2517489/;1980;14;einmotorig / diesel;Split, Kroatien;Holz;1590-2517489;EUR50,000 Versteuert;50000,0;euro;Ja;Nein;0;50000.0,;;2021-04-01;;
67;https://www.yachtworld.de/Boote/1997/dufour-dufour-45-classic-3714231/;1997;14;einmotorig / diesel;Italia, Italien;GFK (Fiberglas);57770-3714231;EUR70,000;70000,0;euro;;Nein;0;70000.0,;;2021-04-01;;
68;https://www.yachtworld.de/Boote/1960/sparkman-stephens-yawl-46--3815742/;1960;14;  /;Punta Ala, Italien;Holz;79226-3815742;EUR65,000;65000,0;euro;;Nein;0;65000.0,;;2021-04-01;;
69;https://www.yachtworld.de/Boote/1974/ta-chiao-ct-41-3732289/;1974;14;einmotorig / diesel;Katwoude, Niederlande;GFK (Fiberglas);1323-3732289;EUR69,000;69000,0;euro;;Nein;0;69000.0,;;2021-04-01;;
70;https://www.yachtworld.de/Boote/2002/bavaria-44-3138028/;2002;14;einmotorig / diesel;Dalmatia, Kroatien;GFK (Fiberglas);75180-3138028;EUR66,000 Nicht versteuert;66000,0;euro;Nein;Nein;0;66000.0,;;2021-04-01;;
71;https://www.yachtworld.de/Boote/2002/bavaria-44-2717477/;2002;14;einmotorig / diesel;Griechenland;GFK (Fiberglas);79760-2717477;EUR63,000 Nicht versteuert;63000,0;euro;Nein;Nein;0;63000.0,;;2021-04-01;;
72;https://www.yachtworld.de/Boote/2002/bavaria-44-2809728/;2002;14;einmotorig / diesel;Griechenland;GFK (Fiberglas);78466-2809728;EUR62,000 Nicht versteuert;62000,0;euro;Nein;Nein;0;62000.0,;;2021-04-01;;
73;https://www.yachtworld.de/Boote/1977/bowman-46-yawl-3802312/;1977;14;einmotorig / diesel;Preveza, Griechenland;GFK (Fiberglas);74787-3802312;EUR49,000 Versteuert;49000,0;euro;Ja;Nein;0;49000.0,;;2021-04-01;;
74;https://www.yachtworld.de/Boote/2006/harmony-47-3737579/;2006;14;einmotorig / diesel;Athens, Griechenland;GFK (Fiberglas);81503-3737579;EUR60,000 Nicht versteuert;60000,0;euro;Nein;Nein;0;60000.0,;;2021-04-01;;
75;https://www.yachtworld.de/Boote/2002/bavaria-44-3751381/;2002;14;einmotorig / diesel;Makarska, Kroatien;GFK (Fiberglas);1590-3751381;EUR69,000 Nicht versteuertReserviert;69000,0;euro;Nein;Ja;0;69000.0,;;2021-04-01;;
76;https://www.yachtworld.de/Boote/1985/beneteau-first-456-3709186/;1985;14;einmotorig / diesel;LE LAVANDOU , Var, Frankreich;GFK (Fiberglas);80097-3709186;EUR69,000 Versteuert;69000,0;euro;Ja;Nein;0;69000.0,;;2021-04-01;;
77;https://www.yachtworld.de/Boote/1996/farr-45-2963253/;1996;14;  /;Niederlande;Verbund;62889-2963253;EUR69,900 Versteuert;69900,0;euro;Ja;Nein;0;69900.0,;;2021-04-01;;
78;https://www.yachtworld.de/Boote/1979/custom-rpd-nelson-46-3744596/;1979;14;einmotorig / diesel;Campania, Italien;GFK (Fiberglas);75232-3744596;EUR45,000 Versteuert;45000,0;euro;Ja;Nein;0;45000.0,;;2021-04-01;;
79;https://www.yachtworld.de/Boote/2000/jeanneau-sun-odyssey-45-2-3545618/;2000;14;einmotorig / diesel;Volos , Griechenland;GFK (Fiberglas);81503-3545618;EUR65,000 Nicht versteuert;65000,0;euro;Nein;Nein;0;65000.0,;;2021-04-01;;
80;https://www.yachtworld.de/Boote/1986/wauquiez-centurion-42-3563535/;1986;14;  /;Bruinisse, Niederlande;GFK (Fiberglas);76405-3563535;EUR69,500;69500,0;euro;;Nein;0;69500.0,;;2021-04-01;;
81;https://www.yachtworld.de/Boote/1998/jeanneau-sun-odyssey-45-2-3563248/;1998;14;einmotorig / diesel;Athens, Griechenland;GFK (Fiberglas);78466-3563248;EUR69,000;69000,0;euro;;Nein;0;69000.0,;;2021-04-01;;
82;https://www.yachtworld.de/Boote/1998/beneteau-oceanis-clipper-461-3764652/;1998;14;einmotorig / diesel;Athens, Griechenland;GFK (Fiberglas);59470-3764652;EUR65,000 Nicht versteuert;65000,0;euro;Nein;Nein;0;65000.0,;;2021-04-01;;
83;https://www.yachtworld.de/Boote/1993/beneteau-first-45f5-3709483/;1993;14;einmotorig / diesel;Sausalito, CA;GFK (Fiberglas);1628-3709483;US$79,500 (EUR67,792)Reserviert;67792,0;euro;;Ja;0;67792.0,;;2021-04-01;;
84;https://www.yachtworld.de/Boote/2016/beneteau-moorings-43-5-3724193/;2016;14;einmotorig / diesel;Tortola, Britische Jungferninseln;GFK (Fiberglas);13304-3724193;US$79,000 (EUR67,366);67366,0;euro;;Nein;0;67366.0,;;2021-04-01;;
85;https://www.yachtworld.de/Boote/1974/columbia-45-sloop-3690781/;1974;14;einmotorig / diesel;Seattle, WA;GFK (Fiberglas);77352-3690781;US$47,500 (EUR40,505);40505,0;euro;;Nein;0;40505.0,;;2021-04-01;;
86;https://www.yachtworld.de/Boote/1974/columbia-yacht-coronado-45-3649972/;1974;14;einmotorig / diesel;La Paz, Mexiko;GFK (Fiberglas);81897-3649972;US$47,000 (EUR40,078);40078,0;euro;;Nein;0;40078.0,;;2021-04-01;;
87;https://www.yachtworld.de/Boote/1974/coronado-45-3742831/;1974;14;einmotorig / diesel;Cortez, FL;GFK (Fiberglas);80029-3742831;US$59,900 (EUR51,079);51079,0;euro;;Nein;0;51079.0,;;2021-04-01;;
88;https://www.yachtworld.de/Boote/1987/custom-gary-mull-nz-45-3653831/;1987;14;  /;Honolulu, HI;GFK (Fiberglas);80163-3653831;US$74,500 (EUR63,529);63529,0;euro;;Nein;0;63529.0,;;2021-04-01;;
89;https://www.yachtworld.de/Boote/1981/custom-marcos-mc39-3749972/;1981;14;einmotorig / diesel;Squamish, BC;GFK (Fiberglas);77794-3749972;Can$97,900 (EUR66,444);66444,0;euro;;Nein;0;66444.0,;;2021-04-01;;
90;https://www.yachtworld.de/Boote/2002/elan-45-3732831/;2002;14;  /;Upon request, Griechenland;GFK (Fiberglas);72731-3732831;EUR59,800;59800,0;euro;;Nein;0;59800.0,;;2021-04-01;;
91;https://www.yachtworld.de/Boote/2001/elan-45-3-cabins-3733550/;2001;14;  /;North Greece, Griechenland;GFK (Fiberglas);72731-3733550;EUR67,000 Versteuert;67000,0;euro;Ja;Nein;0;67000.0,;;2021-04-01;;
92;https://www.yachtworld.de/Boote/1983/hardin-45-xl-3730295/;1983;14;  /;Anacortes, WA;GFK (Fiberglas);4144-3730295;US$60,000 (EUR51,164);51164,0;euro;;Nein;0;51164.0,;;2021-04-01;;
93;https://www.yachtworld.de/Boote/1990/bruce-roberts-44-3741368/;1990;14;  /;Kamperland, Niederlande;Anderes;81035-3741368;EUR49,500 Versteuert;49500,0;euro;Ja;Nein;0;49500.0,;;2021-04-01;;
94;https://www.yachtworld.de/Boote/1997/fairwind-46-3141755/;1997;14;einmotorig / diesel;langkawi, Malaysia;Stahl;78000-3141755;US$73,000 (EUR62,250);62250,0;euro;;Nein;0;62250.0,;;2021-04-01;;
95;https://www.yachtworld.de/Boote/2004/bavaria-44-3619546/;2004;14;  /;Preveza, Griechenland;GFK (Fiberglas);82001-3619546;EUR69,950 Versteuert;69950,0;euro;Ja;Nein;0;69950.0,;;2021-04-01;;
96;https://www.yachtworld.de/Boote/1998/beneteau-oceanis-461-3617501/;1998;14;  /;Preveza, Griechenland;GFK (Fiberglas);82001-3617501;EUR65,000 VersteuertReserviert;65000,0;euro;Ja;Ja;0;65000.0,;;2021-04-01;;
97;https://www.yachtworld.de/Boote/1999/bruce-roberts-45-3600444/;1999;14;einmotorig / diesel;Fajardo, Puerto Rico;Stahl;33464-3600444;US$74,900 (EUR63,870);63870,0;euro;;Nein;0;63870.0,;;2021-04-01;;
98;https://www.yachtworld.de/Boote/1976/chassiron-tour-du-monde-45-3230560/;1976;14;einmotorig / diesel;Cataumet, MA;GFK (Fiberglas);3504-3230560;US$78,999 (EUR67,365);67365,0;euro;;Nein;0;67365.0,;;2021-04-01;;
99;https://www.yachtworld.de/Boote/1975/custom-pedersen-45-cutter-pilothouse-3746502/;1975;14;einmotorig / diesel;Mill Bay, BC;GFK (Fiberglas);61891-3746502;Can$89,000 (EUR60,403);60403,0;euro;;Nein;0;60403.0,;;2021-04-01;;
100;https://www.yachtworld.de/Boote/1980/herreshoff-45-3203528/;1980;14;einmotorig / diesel;Cadiz, Spanien;Holz;79319-3203528;£39,990 (EUR47,001);47001,0;euro;;Nein;0;47001.0,;;2021-04-01;;
101;https://www.yachtworld.de/Boote/1986/hunter-legend-45-3718380/;1986;14;einmotorig / diesel;Newport Beach, CA;GFK (Fiberglas);37624-3718380;US$65,000 (EUR55,428);55428,0;euro;;Nein;0;55428.0,;;2021-04-01;;
102;https://www.yachtworld.de/Boote/1978/island-trader-45-3241183/;1978;14;einmotorig / diesel;Isla Mujeres, Mexiko;GFK (Fiberglas);33464-3241183;US$74,900 (EUR63,870);63870,0;euro;;Nein;0;63870.0,;;2021-04-01;;
103;https://www.yachtworld.de/Boote/1982/lange-pilothouse-cutter-2726563/;1982;14;einmotorig / diesel;Kapolei, HI;Verbund;74755-2726563;US$60,000 (EUR51,164);51164,0;euro;;Nein;0;51164.0,;;2021-04-01;;
104;https://www.yachtworld.de/Boote/1979/sailboat-cetus-two-tonner-3505908/;1979;14;einmotorig / diesel;Bali, Indonesien;Verbund;77061-3505908;EUR60,000 Versteuert;60000,0;euro;Ja;Nein;0;60000.0,;;2021-04-01;;
105;https://www.yachtworld.de/Boote/2005/salona-45-vat-paid-private-3517065/;2005;14;  /;Upon Request, Italien;GFK (Fiberglas);72731-3517065;EUR69,800 Versteuert;69800,0;euro;Ja;Nein;0;69800.0,;;2021-04-01;;
106;https://www.yachtworld.de/Boote/1980/custom-artecna-delph-44-3667565/;1980;14;einmotorig / diesel;LA LONDE, Var, Frankreich;Verbund;80097-3667565;EUR44,900 Versteuert;44900,0;euro;Ja;Nein;0;44900.0,;;2021-04-01;;
107;https://www.yachtworld.de/Boote/1991/custom-biasi-morgante-45-3620187/;1991;14;einmotorig / Anderer Treibstoff;Italia, Italien;GFK (Fiberglas);57770-3620187;EUR50,000;50000,0;euro;;Nein;0;50000.0,;;2021-04-01;;
108;https://www.yachtworld.de/Boote/1995/beneteau-oceanis-440-3496854/;1995;14;einmotorig / diesel;Pointe-à-Pitre, Guadeloupe;GFK (Fiberglas);80095-3496854;EUR45,000 Versteuert;45000,0;euro;Ja;Nein;0;45000.0,;;2021-04-01;;
109;https://www.yachtworld.de/Boote/1988/custom-aar-sund-baadebyggeri-reichel-pugh-cruiser-racer-2893086/;1988;14;einmotorig / Anderer Treibstoff;Norddeutschland, Deutschland;GFK (Fiberglas);55309-2893086;EUR64,900;64900,0;euro;;Nein;0;64900.0,;;2021-04-01;;
110;https://www.yachtworld.de/Boote/2003/bavaria-44-3719699/;2003;14;einmotorig / diesel;Lefkas, Griechenland;GFK (Fiberglas);81952-3719699;£52,500 Nicht versteuert (EUR61,704);61704,0;euro;Nein;Nein;0;61704.0,;;2021-04-01;;
